Date,Loc,TempLow,TempHigh,Steaming,Sun,WindDir,WindSpeed,DayWindDir,NightWindDir,DayWindSpeed,NightWindSpeed,DayHumidity,NightHumidity,DayPressure,NightPressure,DayCloud,NightCloud,DayTemp,NightTemp,Weather,RISK_MM
2016/7/29,Watsonia,5.2,,1.6,4,SSW,,W,SW,6,,,73.68276513,,1020.4,7,7,8.7,12.1,0,
2016/3/2,,5.9,18.7,5.694960464,7.993227011,WSW,,SW,S,26,20,,56.08754481,1023,1023.6,5,4.27812027,11.8,18.1,1,0.2
2011/6/15,Katherine,25.5,39,8,7.993227011,ESE,30,NNW,SE,9,13,52.68155543,63.85600744,1012.6,1008.6,0,4.27812027,30.5,22.15705867,0,
2014/8/12,Moree,20.2,22.2,,2.2,NNE,46,NE,W,15,13,,59.0846038,1006.4,1006.4,8,8,20.3,20.9,1,11.4
2014/1/2,Sydney,25.1,37.5,,5.7,SSW,,SSE,SSW,11,24,54.57632233,,1011,1009.9,4.167265902,4.27812027,30.6,33.6,0,
2015/4/29,NorahHead,15.4,,5.694960464,,N,30,NNW,NW,6,,72.35215015,,1018,1015.3,4.167265902,4.27812027,,,1,0.8
2014/2/1,CoffsHarbour,18.5,,3.2,11,ENE,30,SW,ENE,7,20,60.79337581,,1018.9,1016.6,2,5,23.3,26.4,0,
2008/9/2,WaggaWagga,18.4,33.1,8,12.3,NE,33,ENE,NE,,9,33.15791923,67.68826171,,,5,3,21.4,31.5,0,0
2012/1/23,Witchcliffe,8.9,15.2,5.694960464,7.993227011,S,24,,SSE,7,17,,60.14369412,1027.5,,4.167265902,4.27812027,,14.3,0,0
2010/1/15,Perth,11.3,,5.2,10.2,SW,48,,SW,15,24,,45.79735208,1023,1021.4,5,5,17.2,20,0,0
2014/6/22,Portland,7.8,11.9,0.8,1.8,WSW,50,WSW,WSW,,28,59.59366527,,1020.6,1021.2,8,,9.8,10.6,0,0
2012/4/30,,,18.9,0.4,,,,NNE,NW,6,11,,64.7070574,1029.2,1025.5,,5,13.1,15.1,0,0
2017/4/5,Cairns,20,,6.6,,SE,50,SSW,ESE,17,33,61.11899651,57.73998548,,1018.7,8,,,26.4,0,0.8
2013/10/25,Canberra,3.3,20.4,5.694960464,7.993227011,NNW,,WNW,NNW,4,,,75.17136463,,,1,4.27812027,12.7,17.8,0,0
2016/10/26,Uluru,25.3,37.6,,7.993227011,SSE,50,,SE,30,24,31.95101685,54.46984697,,1008.7,4.167265902,4.27812027,30.6,35.9,0,
,Albury,19.7,38.9,5.694960464,,NW,43,SE,W,7,15,,64.5179787,1015.7,1011.8,,4.27812027,,,0,0
,Newcastle,12.8,35,5.694960464,,,,NW,SW,4,46,,59.8253116,1018.03427,1015.465952,0,,23,33,0,0
,Adelaide,,18.1,5.694960464,7.993227011,SW,31,SSW,,13,15,,,1025.8,1023.8,4.167265902,4.27812027,,16.5,0,2
2017/6/14,NorahHead,,21.1,5.694960464,7.993227011,ENE,76,SSW,,46,,59.19581402,51.80025821,1011.9,1014.5,4.167265902,4.27812027,20.3,20.7,0,0.2
2016/5/13,CoffsHarbour,18.3,31.5,5,7.7,NE,33,NNW,NE,17,28,59.00469803,39.52566482,1012.6,1011.8,3,7,,25.6,0,0
2011/2/26,Tuggeranong,5.9,15.1,5.694960464,7.993227011,NW,33,N,NNW,6,9,82.08832355,45.93777271,1019.5,1016.1,4.167265902,4.27812027,11.8,11.2,0,
2010/3/13,Ballarat,9.4,20.6,,,SSE,41,S,S,,19,57.80289071,,,1011.5,7,1,11.2,18.4,0,0
2013/10/13,,12.07827567,15.4,5.694960464,7.993227011,,,SSE,W,,9,,60.14369412,,1027.6,,8,,22.15705867,1,0.8
2011/1/2,Witchcliffe,5.8,15.2,5.694960464,7.993227011,N,24,NNE,NE,7,9,58.24827838,56.3646965,1018.8,,,,10.3,15,0,0
2011/3/9,AliceSprings,24.7,,16,,,50,SSE,NE,19,,19.3400462,,1010.8,1007.6,,6,30.8,35.4,0,2.6
,Nuriootpa,4.4,16.1,,3,NNE,44,,WNW,0,20,58.84096805,79.25407357,1025.1,1022.6,,4.27812027,,15.6,0,
2015/11/2,Newcastle,15,26.7,5.694960464,7.993227011,,39.38314977,N,,4,18.43587904,53.69004001,,1018.03427,1015.465952,6,4.27812027,19.5,,0,0
,Uluru,28,38.3,5.694960464,,,54,SSE,S,28,22,,55.5105625,1011.5,1009.1,,,30,36.8,0,1.8
2011/11/14,Dartmoor,2.9,14.2,0.6,6.4,WNW,24,,W,,7,52.06864231,60.14369412,1035.7,1033.6,4.167265902,4.27812027,6.2,11.9,0,0.2
2011/1/4,PearceRAAF,21.6,27,5.694960464,4.3,,50,ESE,E,26,26,53.44197831,54.64793899,1013.3,1011.8,8,6,22.5,25.1,0,0
2014/4/1,Watsonia,13.4,21.5,4.2,5,S,,SE,S,,13,49.34030215,60.3300693,1021.2,1020,7,3,14.5,,0,0
2008/12/19,,4.2,,5.694960464,7.993227011,,39.38314977,,NW,4,4,46.11961706,61.52765775,1018.03427,,6,,9.5,16.6,0,0
2014/5/19,PearceRAAF,12.2,,5.694960464,10.8,,50,,NNW,24,9,32.17166658,55.10345096,1024.1,1020.2,4.167265902,4.27812027,16.3,24.8,0,0
2011/11/13,Sale,14.9,25.7,3,8.2,E,46,NW,E,9,22,60.84420187,72.86108088,1007.7,1005.5,,4,17.2,24.2,1,0.8
2016/11/18,MountGambier,7.1,13.4,,5.7,SSW,48,SSE,,13,30,64.21220987,,1031.1,1030.1,8,7,10.1,12.1,0,0
,WaggaWagga,15.3,34.6,,10.1,,31,E,NE,11,9,19.47608109,61.35735868,,1017.5,1,3,24.1,34.2,0,0.4
2017/4/13,,19.4,22.5,5.694960464,7.993227011,,39.38314977,SE,SE,15,,68.23704625,58.89546138,1018.03427,1015.465952,,8,20.6,22.2,0,11.6
,Perth,16.9,25.6,7.8,12.5,,44,,SW,,24,51.07017694,56.12470793,1015.2,1013,5,1,22.4,25.3,0,0
2010/6/21,NorfolkIsland,,21.8,5.6,9.4,N,,N,NNW,,22,77.96368587,54.73957935,1015.3,1014.2,6,1,19.2,20.8,0,0
,Mildura,14.6,35.3,8.4,12.8,NE,50,NNE,W,28,6,24.50392542,51.12702604,1023,,1,,25.5,33.3,0,0
,Penrith,,41.5,5.694960464,7.993227011,E,35,,ESE,,6,28.38019827,71.39243727,1018.03427,1015.465952,,4.27812027,26,39.7,0,0.6
,MountGambier,8.9,18.5,4,12.5,SSW,41,,S,,26,45.1592778,48.22194731,,1018.4,2,1,15.4,18,0,0
2016/11/13,Wollongong,11.6,19.1,5.694960464,7.993227011,W,35,,NE,13,11,46.21632787,43.03740476,,1013.2,,1,15.2,,0,0
2009/6/13,Sale,3.6,17.9,2.6,8.2,NW,61,N,NW,6,41,,81.22119299,1023.4,1018.7,7,7,8.3,16.8,0,5.2
,,9.8,19.4,5.694960464,7.993227011,WNW,20,NW,SSE,,9,48.06644986,54.8678269,1017.9,1013.5,4.167265902,4.27812027,14.3,17,0,
,Darwin,21.5,34.6,7.2,10.6,ESE,39,ENE,NW,9,,39.37419028,,1013.6,1009.8,1,2,28.4,33.9,0,
2014/2/19,Tuggeranong,8.2,18.5,5.694960464,,SSE,35,,ESE,,9,51.53245336,,1021.6,1021.9,4.167265902,4.27812027,12.4,17.3,0,0
2010/2/20,,10.7,25.8,4,2.6,NNE,35,E,NNW,7,,31.28976292,45.87388249,1009.2,1006.3,,,17.3,24.5,0,
2014/10/11,Walpole,11,,5.694960464,7.993227011,,46,N,,17,,81.72141153,52.00690049,,1006.7,4.167265902,,13.1,16.1,0,20.4
2011/5/28,,9.1,26.1,5.694960464,7.993227011,E,44,E,E,24,22,21.78351043,54.83152095,,1016.1,,4.27812027,16.1,24.8,0,0
2013/3/7,Tuggeranong,,23.1,5.694960464,,NW,50,NNW,WNW,11,24,49.5016251,71.4455999,1009,,4.167265902,4.27812027,,21.9,1,0
2010/12/9,MelbourneAirport,2.6,,3.8,11.3,NE,30,SW,N,2,13,44.06891804,68.29953575,1028.8,,0,2,11.6,20.9,0,0
2011/11/1,GoldCoast,21.4,28.5,,,NNE,41,NE,,22,19,80.92056946,37.89201783,1016.3,1015,4.167265902,4.27812027,26.4,,0,
2010/3/15,Woomera,8.7,19.7,6.2,8.1,NNE,35,,N,15,17,22.21628817,53.85012058,1012.3,1007.9,,5,11.7,19.4,0,
2014/9/1,,,18.8,,4.9,,41,WSW,SSW,,,54.07899646,62.99478914,1017.7,1017.8,7,7,13.6,16.9,0,0
,NorfolkIsland,,25.5,3.4,9.2,ENE,48,ENE,,31,28,76.03968887,53.56002283,,1015.6,6,5,24,24.1,0,0
2009/5/3,Wollongong,9.7,17.6,5.694960464,7.993227011,,31,W,ESE,15,11,48.69970855,47.59471685,,1027.3,4.167265902,4.27812027,14,16.8,0,0
2015/11/30,AliceSprings,15.3,,9.2,10.9,ESE,48,E,,19,26,27.106976,60.23742497,1016.5,1012.4,3,2,23.1,29.5,0,
2009/1/10,Dartmoor,9.1,,,6.6,N,24,NE,N,7,7,,81.41123441,1023.1,,,,11.4,18.6,0,
2012/8/23,,,18.6,5.694960464,7.993227011,WNW,,NNW,,,35,84.7115937,57.66573624,1009,1007.3,7,,,13,1,2.2
2009/12/19,PerthAirport,18.9,36.3,,13.2,,52,SE,,15,,29.62587559,60.35928946,1014.7,1011.1,1,1,,34.3,0,0
2009/1/27,Launceston,10.7,21,,7.993227011,NW,15,ENE,NW,,6,65.27713075,65.88006682,1018.03427,,8,8,13.9,19,0,0
,Melbourne,,22,,,NNE,43,ESE,NNE,15,22,50.84181435,51.61629961,1018.9,1014.8,,4.27812027,13.8,19.5,0,0
2011/8/25,Darwin,19.8,32,8,11,NNE,31,SE,NNW,,22,26.21163781,43.70247078,1015.9,1012.2,,5,,29.4,0,0
2016/8/24,AliceSprings,-0.3,16.1,,10.4,,33,SSE,,11,20,40.60411362,60.14753042,1029.5,1025.8,1,,7.4,15.3,0,0
2009/7/12,Cobar,23.8,39.4,12,7.993227011,SE,33,NE,ENE,19,20,15.69768211,,1016.9,1013.8,1,1,28.8,38.2,0,0
,MountGinini,1.1,10.5,5.694960464,7.993227011,ESE,33,ESE,E,11,6,75.01049951,52.60866584,1018.03427,1015.465952,4.167265902,4.27812027,5.2,8.5,0,0
2009/9/12,,24.3,31.4,3.2,7.9,SSE,,SSE,,,19,66.07143856,65.37975231,1012.5,1009.7,,6,,30.8,1,0
,Dartmoor,7.9,14.8,,1.7,WNW,37,NW,W,6,13,,,,1019.5,4.167265902,4.27812027,10.3,13.9,1,
2014/4/14,,10.3,25.6,6.2,12.1,SE,28,,,15,17,,56.55219644,1020.8,1019.8,,,16.3,24.6,0,0
2012/9/24,Mildura,5.1,20.1,1.4,8.5,ENE,28,E,NE,,19,51.29187859,72.81765386,1032.4,,6,1,,19.7,0,0
2015/9/5,Melbourne,,20.7,4,,N,72,N,N,46,,44.61015451,55.42770884,1014.6,,3,1,14.4,20.2,0,0
2014/12/20,Watsonia,,21.8,4.2,0,,24,,,,11,70.54783162,,1014,,8,8,14.7,19.7,1,0
2017/3/1,Nhil,8.7,22.6,5.694960464,7.993227011,WSW,50,W,,26,26,47.83324872,66.02380479,,1016.4,,,14.9,20.4,0,0
,Townsville,26.6,33.8,,10.1,NE,31,NW,NE,11,,54.2355298,54.15316975,,1006.6,3,3,30,32.1,0,
2016/11/4,AliceSprings,2.6,,,11,ENE,39,E,ESE,11,22,28.31302068,58.79602003,1027.9,1023.8,0,0,13.2,,0,0
2011/8/20,NorfolkIsland,15.4,21.5,2.8,,E,37,E,E,24,26,78.69576694,,1021,1019.1,7,7,,19.9,0,
2010/2/3,Mildura,6,13.4,1.6,0,,17,,,0,7,67.76157552,73.97084213,,,7,8,9.9,,0,0
2015/6/19,Uluru,13.8,30.9,5.694960464,7.993227011,NNE,,SE,,7,9,25.77650534,,1018.8,1015.5,4.167265902,,20.6,29.9,0,0
,,,17.3,5.2,7.7,S,56,SSE,S,28,28,57.7983457,49.55595037,1022.6,1021.4,4,2,15.7,16.8,1,0
,Sydney,11,24.2,,8.9,WNW,30,W,WNW,9,,51.35424246,81.10191227,,,,0,,23.9,0,0.2
2011/3/16,Richmond,18,31.3,5.694960464,,E,,NE,NE,2,15,58.27520554,,1004.4,999.5,4.167265902,4.27812027,19.9,29.6,0,0
2014/1/5,CoffsHarbour,18.2,28.2,7.2,7.993227011,NE,46,S,,9,30,62.85996463,51.80695462,1009.4,1006.5,1,3,25.1,27.7,0,0
2010/3/3,Tuggeranong,7.1,28.5,5.694960464,7.993227011,NNW,39,WNW,NNW,4,20,34.76504156,79.39977324,1025.7,,4.167265902,4.27812027,12.2,,0,0
2011/1/17,Canberra,,10.9,4.8,,,39.38314977,,,13.73379964,,44.73104926,59.23391472,1018.03427,1015.465952,4.167265902,4.27812027,6.6,10.1,0,1
2009/2/10,Richmond,19.4,34.5,,7.993227011,E,33,,ENE,0,19,,,,1006.8,4.167265902,4.27812027,23.4,32.5,0,
2011/6/21,Moree,23.7,36.4,8.6,,ENE,46,NNE,ENE,24,9,34.58745168,54.4727495,1009.6,,7,5,26.3,34.3,0,0
2011/1/3,Witchcliffe,,,5.694960464,,SSE,35,,,15,20,48.88992919,58.25633898,1014.8,1012.9,4.167265902,4.27812027,,23.3,0,0
2009/3/13,,6.7,25.9,7.6,11.2,ESE,33,ESE,SSE,9,17,14.01838368,49.17516243,1020.9,1015.9,1,4.27812027,,25,0,
2012/1/21,Cairns,23.2,27.8,4,,SE,,SSE,E,17,13,55.64523477,,,1012.4,7,6,25.3,,0,0
2015/11/9,Portland,6.1,16.3,0.2,0.4,NE,,,N,7,13,80.10399183,66.79042637,1021.1,1016.5,7,,,13.7,0,5
2010/5/11,Bendigo,5.2,16.3,,7.993227011,SW,39,NW,,11,,,71.75354512,1013.9,,8,,,15.5,1,1.4
2011/9/2,MountGinini,,11.7,5.694960464,7.993227011,NNW,31,N,NNW,9,11,92.11289523,54.35336302,1018.03427,1015.465952,4.167265902,4.27812027,8.9,10.8,0,6.6
,SalmonGums,24,,5.694960464,7.993227011,S,57,W,SSW,30,33,,48.50662132,1018.03427,,4.167265902,4.27812027,,27,0,0
2015/12/5,BadgerysCreek,4.3,18,5.694960464,,,28,SW,W,19,7,47.80142908,61.2743741,1030.2,1027.3,4.167265902,4.27812027,10,17.2,0,
2016/1/10,Canberra,3.1,13.9,6.4,7.993227011,NW,46,,WNW,31,28,39.19533115,49.50899996,1018.7,1019.4,2,4.27812027,9.7,13.1,0,0
2015/10/5,GoldCoast,9.1,,5.694960464,,W,39,W,S,24,,40.77602177,51.6099444,,,4.167265902,4.27812027,14.3,19.6,0,0
2017/5/27,PerthAirport,13.9,36.4,12.2,13.2,W,35,S,SW,9,28,21.72103993,48.92106853,1008.8,,5,1,27.8,33.8,0,0
,,16.9,30.4,,7.993227011,NE,30,SSE,ENE,6,9,49.1448716,74.92603401,1018.03427,1015.465952,4.167265902,4.27812027,20.7,,0,0
,SydneyAirport,,,,4.6,WNW,31,,,20,13,36.97457276,70.14570695,1017.4,1013.6,7,7,,18.1,0,0
2015/6/13,CoffsHarbour,15,25.4,2.6,7.7,,26,,NE,4,15,78.55857785,50.13693095,1015.6,1012.9,6,7,21.9,,0,
,,22.8,32.1,5.6,11.3,,26,,,13,17,,,1011,1007.7,2,5,27.6,30.9,0,0
,Penrith,9.7,29.7,,,NE,,NNE,NE,4,13,37.85694668,,1018.03427,1015.465952,4.167265902,4.27812027,,28.7,0,1
2010/12/29,Hobart,,15.5,,1.7,,,SSE,E,17,13,52.245546,,1036.1,1035.3,4.167265902,4.27812027,,14.6,1,0
2012/2/17,Launceston,2.9,16.2,5.694960464,,NNE,39,SSE,N,19,,39.50296143,56.17639172,1020.5,1019.5,4.167265902,,11.3,15.2,0,0
2013/3/22,Townsville,13.2,,3.4,10.3,ENE,33,SSE,,,22,,69.1193589,1017.8,,,,22.5,26.2,0,0
2016/8/29,,2.4,,5.694960464,,N,31,NNE,N,9,,,79.35965734,1018.03427,1015.465952,4.167265902,,12.4,19,0,0
2014/2/13,Launceston,,13.3,,7.993227011,SSE,33,,SE,,,45.97096313,53.83317429,1016.7,1017.8,4.167265902,4.27812027,10.2,12.4,0,0
2011/5/26,Albury,1.7,17.4,5.694960464,7.993227011,W,22,SE,,2,7,46.5617271,68.3942357,1025.9,,4.167265902,4.27812027,,16.5,0,0
2010/9/20,Tuggeranong,,12.6,5.694960464,,S,37,ESE,SW,2,4,,47.92603713,1019.1,,4.167265902,4.27812027,10.9,10.9,0,28.2
2009/10/16,Uluru,21.7,34.2,5.694960464,7.993227011,,50,,N,33,,9.139741623,43.08006264,1009.3,1005.2,4.167265902,4.27812027,,33,0,0
2010/7/3,Nuriootpa,,15.1,0.8,8.9,ESE,26,NW,ESE,,,,76.67733822,1023.2,,1,5,7.8,14.5,0,
2015/11/25,BadgerysCreek,7.2,15.5,,7.993227011,W,50,WSW,SW,20,22,38.56110916,55.9680177,1018.4,1018.3,4.167265902,4.27812027,11.9,15,0,
2013/12/2,Townsville,25.1,,9.6,,NE,37,ESE,ENE,20,30,58.09825842,50.92952652,1010.3,1008.7,7,4,29.8,30.8,0,
2017/1/7,Hobart,2.2,11.7,1,7.7,NW,33,NNW,N,24,9,58.72359797,76.69690772,,1026,1,1,,,0,0
,Walpole,18.1,,5.694960464,7.993227011,NNW,,N,WSW,17,28,,,996.3,,,,27.6,26.9,0,0.2
2009/3/20,,10.6,26.9,6.8,11.8,SSW,33,,SSW,13,,47.9510252,61.96003873,1022.4,1020.1,4.167265902,4.27812027,17.1,,0,0
2009/5/17,Portland,,29,8,,WNW,,N,W,24,41,93.42598553,32.00542341,,,8,8,,16.2,1,
,MelbourneAirport,,18.7,2.8,8.6,N,54,N,N,30,33,57.00448637,59.55796474,1018.2,,1,6,,17.6,0,0
2015/1/30,AliceSprings,10.9,25.1,11,11.8,,54,SSE,SE,30,,17.28357051,,,1012.6,2,3,19,,0,0
2016/9/9,Melbourne,17.7,22,9.4,7.5,WSW,56,NW,WSW,,,46.50045001,46.65225415,,1012.5,7,7,20.7,20.9,0,2.2
,Wollongong,17.1,22.2,5.694960464,7.993227011,NNE,37,NE,N,19,15,78.96740109,56.59555041,1018.2,1015.9,4.167265902,4.27812027,20.5,21.1,0,
2011/5/27,Ballarat,5.5,23.7,5.694960464,,,,NNE,W,35,9,35.60007099,57.69622236,1017.4,,,4.27812027,,21.8,0,0
,BadgerysCreek,7.4,26.9,5.694960464,,WNW,,N,W,7,24,46.19689548,66.21934962,1014.8,1008.7,4.167265902,,,25,0,
2017/4/3,Albury,,23.7,5.694960464,7.993227011,SSE,,,SSE,9,,65.48551373,57.36474826,,1016.5,8,8,,21.6,1,6.8
,Nuriootpa,,,5.4,11.3,,46,ESE,E,24,19,30.485395,70.10171233,1022.6,1020.8,1,4.27812027,13.5,23.7,0,0
2008/11/24,,,20.6,9,7,,48,,ESE,17,13,,,1010.4,1010.8,,4.27812027,16.6,18.5,1,0.2
2015/4/11,Wollongong,20.5,23.8,5.694960464,7.993227011,,,S,SSE,,20,73.05405119,51.45419682,1015.7,1016.7,8,,23.2,22,0,
2012/2/24,Dartmoor,4.7,24.5,2.6,9.9,NNE,35,,,0,17,40.71627447,72.6509582,1023,1019.1,4.167265902,,12.4,24.1,0,0
2014/12/9,,16.4,29.1,5.694960464,7.993227011,SSE,54,SE,SE,22,,51.94130858,,1015.6,1013.7,4.167265902,4.27812027,24.1,25.8,0,
,Hobart,4.9,13,1.2,,NW,52,NNW,N,15,22,,65.76484103,1011.4,1011.5,3,,7.7,11.8,0,0.2
,Brisbane,,29,4,10.4,W,33,,WNW,2,17,39.97186523,73.08208259,1012.5,1008.6,1,,23.2,,0,0
2016/5/12,Richmond,8.4,,,7.993227011,SSE,43,SSW,SSE,19,26,55.46218383,,1029.6,,4.167265902,4.27812027,14.1,17.4,1,0.2
2013/12/8,Nuriootpa,18.5,38,9.6,11.8,NE,37,,NE,17,15,,47.97049253,1013.6,,,6,,35.5,0,
,,7.3,15.7,6.4,9.7,NW,57,NW,NW,15,28,46.82128429,65.04799901,,999,7,4,9.6,14.1,0,0.8
2014/1/20,Sydney,19.6,,7.4,,ENE,35,W,ENE,,20,,,,1017.5,5,5,22.3,25.5,0,0
,,20.5,30.3,7.6,5.2,ESE,43,,E,17,30,58.09825842,50.92952652,1016.2,1012.7,7,7,25.9,28.4,0,0
2016/10/3,Brisbane,11.8,23.6,2.4,10.6,E,26,,NE,,13,,57.70705723,1024.4,1021.7,1,1,18.8,21.7,0,0
2016/12/9,Bendigo,9.6,20.3,5.694960464,,SE,,,,24,26,40.03104307,61.26682281,1020.4,1020.5,6,,13.4,19.4,0,
2009/7/22,WaggaWagga,8.4,18.7,0,8.5,SE,33,,,15,11,51.93313133,60.31515699,1014.3,1014.5,3,3,13.9,18.4,1,0
2010/3/28,Woomera,17.1,29.2,5.694960464,,SW,83,SW,WSW,,41,31.02759152,68.97258896,1009.7,1007.4,8,1,18.8,27.8,0,0
2014/1/9,CoffsHarbour,12.6,24.5,5,,NNE,,,NE,,35,,49.62058448,1025.1,,1,1,21,22.6,0,0
2008/12/24,,17.9,20.8,3.6,7.993227011,NNW,,NNW,NW,30,22,90.86161558,51.94243776,1013.7,,7,7,20.1,19.7,0,23.6
,SydneyAirport,,25.4,5.2,6,S,41,S,ESE,,26,,59.76641541,1024.8,1023.6,,7,21.2,24,0,
,,16.2,28,5.694960464,,WNW,83,,,13,19,40.42441669,53.34112234,1004.8,1008,4.167265902,5,,27,1,
,Ballarat,,11.7,5.694960464,7.993227011,N,57,N,N,24,35,69.09194294,77.68692311,1011,1006.4,7,8,5.4,10.1,1,1.8
2009/12/2,SalmonGums,2.6,28.8,,7.993227011,N,35,NNW,WNW,,15,16.84357267,51.45848607,1018.03427,1015.465952,4.167265902,4.27812027,19.8,28.4,0,
2012/10/13,Mildura,19.9,36.5,19.8,,SE,39,ESE,WSW,22,17,23.17042226,54.08339011,1009.8,1007.4,4,7,,35.4,0,0
2016/11/11,,22.7,39,32.6,7.993227011,ESE,35,,ESE,13,19,25.27307167,52.9371599,1004.2,,,,32.6,38.5,0,0
2013/10/14,Witchcliffe,13.7,,5.694960464,7.993227011,,57,SE,SE,33,31,48.50728923,49.98941293,1017.9,1017,4.167265902,4.27812027,17.1,19.1,0,0
2016/8/17,Launceston,8.4,17,5.694960464,7.993227011,S,39,,SW,2,15,,64.17780974,1010.3,1013.3,4.167265902,4.27812027,11,15.1,0,0.6
,Ballarat,17.2,37.4,5.694960464,7.993227011,N,,,NW,30,,18.35862404,49.18909627,,1010.6,1,4.27812027,27.9,35.9,0,0
,CoffsHarbour,12.1,22.8,5.694960464,,,39.38314977,,,13.73379964,18.43587904,61.28177258,44.20728696,1018.03427,1015.465952,4.167265902,4.27812027,,21.1,0,
2014/2/17,Hobart,5.1,9.9,1,,,33,NNW,,20,,78.85580391,57.63343752,,1012.1,6,5,6.3,8.9,0,0.8
2009/2/25,Adelaide,6.1,16.2,1.4,7.8,NW,44,NNE,NNW,11,20,,,1023.6,,,,10.1,,0,0
2014/3/11,NorahHead,19.6,27.3,5.694960464,7.993227011,NNE,44,,NE,15,26,,57.89533839,1017.1,,4.167265902,4.27812027,24.1,23.7,0,2
2013/4/26,,8,27.5,8,7.993227011,ESE,43,ESE,ESE,,17,43.38075921,31.13356917,1017.7,1013.9,2,4.27812027,17,22.15705867,0,0
2010/10/6,Uluru,11.7,17.2,5.694960464,7.993227011,S,,SSW,SSW,,30,40.02060202,,1020,1019.9,4.167265902,1,14.9,,0,
2010/4/30,Hobart,6.2,17.2,,10.4,SE,41,,SE,7,31,56.92203312,54.0314514,1025.2,1022.7,1,1,12.9,15.6,0,0
2009/6/25,,11.6,18.5,,,WSW,46,,NW,11,,58.7131867,,1017.8,1014,,,12,18.4,1,0.8
2013/9/23,MelbourneAirport,13.5,,5,8.9,S,,SE,S,13,15,,,1021.8,1020.1,7,,14.8,20.1,0,0
,Hobart,8.9,,1,5.4,S,41,NW,,7,11,54.53082499,55.53486725,,,5,7,12,,0,0
,Sydney,,17,,,SSW,37,,SSE,19,20,50.79387463,69.04709954,1033.3,,,2,10.5,16.2,1,0.2
2013/4/24,Hobart,4.5,14.6,1.4,12,SE,33,NNW,SE,13,,53.96139959,,,1024.7,4.167265902,4.27812027,9.5,14,0,0.4
,SalmonGums,12.6,33.7,5.694960464,7.993227011,E,50,ESE,,24,20,28.57948852,57.12662128,1018.03427,1015.465952,,4.27812027,,31.9,0,0
,Dartmoor,14,35.5,10,13.5,S,35,NE,,9,4,28.09472465,58.15541636,,1020.3,4.167265902,,26.2,34.8,0,
2009/6/12,,8.9,19.3,2.6,7.993227011,WSW,26,NW,SSW,9,11,55.20418724,,1018.6,1017.2,,,,16.7,0,0
2010/10/13,CoffsHarbour,14,24.7,5.694960464,7.993227011,S,26,SW,SE,19,13,55.4656809,55.73476727,1026.5,,8,1,,24.1,0,
2015/7/6,Darwin,16.3,,,11.2,,35,NE,NW,9,19,46.271252,,1014.5,1010.6,0,0,24.6,,0,0
2012/7/27,Albury,-0.1,15.4,,7.993227011,NNW,20,S,SE,4,11,,71.53047445,1028.8,,,5,,13.9,0,0
2011/3/4,MountGinini,9,,5.694960464,7.993227011,,39.38314977,,SW,22,19,16.21824131,,1018.03427,1015.465952,4.167265902,4.27812027,,21.6,0,
,Newcastle,17.2,23.5,,7.993227011,,39.38314977,,SE,0,4,95.61460299,54.89515025,1018.03427,1015.465952,8,8,18.5,19.2,1,5.4
,Walpole,16.4,24.9,5.694960464,7.993227011,NNE,,NNE,,11,9,68.38223138,61.33301012,1010.5,1007.6,,4.27812027,19.3,,0,
,Bendigo,,24,5.694960464,,SW,44,SSW,WSW,19,19,35.58316763,63.90132488,1010.4,,,5,15.7,21.9,0,0
,Cobar,11,27.7,,,,41,SE,E,,17,44.89471899,59.91753275,1025.9,1024.6,1,,16.6,26.9,0,0
,,13.5,23,6.6,13.6,SE,,ESE,SE,17,24,68.68072756,53.60340475,1021.3,1020,6,4,,20.7,0,0
2010/7/6,MountGinini,8.5,22.5,,7.993227011,ENE,30,WNW,W,2,4,59.42791835,48.51470026,1018.03427,1015.465952,4.167265902,4.27812027,16.9,,0,
,Albany,11.2,18,,,,39.38314977,ESE,ESE,9,19,56.39197446,55.9459924,1028.5,1027.8,6,1,16,16.2,0,0
2014/3/23,Witchcliffe,11.5,27.8,5.694960464,7.993227011,SSE,,,SSE,17,28,,52.93210811,1017.6,,4.167265902,,18.1,24.5,0,0
2014/11/24,Williamtown,6.7,17.8,2.8,10.2,SSE,,WSW,SSE,13,24,55.07052386,58.3594401,1027.6,1023.7,3,1,13.9,16.7,0,0
2011/12/31,,14.5,30.2,4.4,4,W,56,N,WSW,20,,64.95252643,61.03699124,1004,1002.9,,1,20,,0,2.6
2015/10/23,,10.8,20.2,5.694960464,7.993227011,WNW,46,NW,NW,24,,74.24610007,64.47022847,1015.7,1012.9,,4.27812027,16.1,17.5,0,0.8
2013/8/7,Darwin,23.8,32.1,6.2,9.6,WNW,37,,NW,15,30,62.11224256,58.73849361,1013.5,1009.4,5,4,27.6,30.5,0,0
2016/1/24,,,9.4,1.6,3.6,W,57,NNE,W,30,,84.48102178,49.14482279,,1006.9,6,6,7.5,6.8,1,2.2
2015/5/30,,9.8,21.2,5.694960464,7.993227011,,39.38314977,,,0,0,66.92197846,78.92761469,1018.03427,,,5,11.8,20,0,0
2017/1/9,Williamtown,19,30.1,3,8.9,E,31,NNE,,13,19,53.1717928,,1018.4,1014.3,4,,22,29.2,0,0
2016/11/21,,14.9,28.6,11,11.2,S,52,ESE,ESE,33,20,10.84750851,43.73830497,1019.2,,1,1,,27.3,0,0
